# header lines commented out 3/9 JL
#Spectrum Name:,
#Description:,
#Student ID:,
#Detector Used:,
#Comments:,
#Acquisition Mode:,extMoss
#Mossbauer Dwell Time:,0.1 mSeconds
#Elapsed Passes:,1000 
#High Voltage:,1800
#Conversion Gain:,2048
#Coarse Gain:,32
#Fine Gain:,1.78
#ULD:,  40%
#LLD:,  22%
#
#Channel Data:
#Chan,Dwell(mSec.),Counts
769,     77.00,1261
770,     77.10,1293
771,     77.20,1225
772,     77.30,1278
773,     77.40,1252
774,     77.50,1217
775,     77.60,1237
776,     77.70,1213
777,     77.80,1231
778,     77.90,1245
779,     78.00,1211
780,     78.10,1178
781,     78.20,1215
782,     78.30,1217
783,     78.40,1221
784,     78.50,1221
785,     78.60,1170
786,     78.70,1177
787,     78.80,1207
788,     78.90,1170
789,     79.00,1191
790,     79.10,1182
791,     79.20,1155
792,     79.30,1124
793,     79.40,1179
794,     79.50,1171
795,     79.60,1136
796,     79.70,1170
797,     79.80,1156
798,     79.90,1115
799,     80.00,1143
800,     80.10,1137
801,     80.20,1135
802,     80.30,1148
803,     80.40,1128
804,     80.50,1102
805,     80.60,1138
806,     80.70,1092
807,     80.80,1105
808,     80.90,1087
809,     81.00,1106
810,     81.10,1090
811,     81.20,1106
812,     81.30,1104
813,     81.40,1068
814,     81.50,1116
815,     81.60,1072
816,     81.70,1071
817,     81.80,1081
818,     81.90,1027
819,     82.00,1061
820,     82.10,1088
821,     82.20,1053
822,     82.30,1053
823,     82.40,1016
824,     82.50,1035
825,     82.60,1013
826,     82.70,1040
827,     82.80,1013
828,     82.90,1025
829,     83.00,1064
830,     83.10,1024
831,     83.20,996
832,     83.30,1038
833,     83.40,1013
834,     83.50,982
835,     83.60,987
836,     83.70,978
837,     83.80,963
838,     83.90,943
839,     84.00,964
840,     84.10,953
841,     84.20,934
842,     84.30,950
843,     84.40,947
844,     84.50,944
845,     84.60,944
846,     84.70,987
847,     84.80,934
848,     84.90,927
849,     85.00,933
850,     85.10,905
851,     85.20,942
852,     85.30,893
853,     85.40,916
854,     85.50,932
855,     85.60,921
856,     85.70,904
857,     85.80,897
858,     85.90,898
859,     86.00,886
860,     86.10,878
861,     86.20,882
862,     86.30,876
863,     86.40,907
864,     86.50,877
865,     86.60,881
866,     86.70,888
867,     86.80,858
868,     86.90,858
869,     87.00,868
870,     87.10,891
871,     87.20,878
872,     87.30,850
873,     87.40,873
874,     87.50,877
875,     87.60,847
876,     87.70,800
877,     87.80,878
878,     87.90,830
879,     88.00,847
880,     88.10,803
881,     88.20,827
882,     88.30,828
883,     88.40,814
884,     88.50,822
885,     88.60,773
886,     88.70,836
887,     88.80,756
888,     88.90,802
889,     89.00,768
890,     89.10,759
891,     89.20,752
892,     89.30,786
893,     89.40,743
894,     89.50,767
895,     89.60,754
896,     89.70,745
897,     89.80,727
898,     89.90,770
899,     90.00,715
900,     90.10,752
901,     90.20,706
902,     90.30,754
903,     90.40,702
904,     90.50,734
905,     90.60,709
906,     90.70,712
907,     90.80,674
908,     90.90,692
909,     91.00,697
910,     91.10,687
911,     91.20,707
912,     91.30,661
913,     91.40,695
914,     91.50,634
915,     91.60,701
916,     91.70,637
917,     91.80,669
918,     91.90,661
919,     92.00,638
920,     92.10,635
921,     92.20,618
922,     92.30,635
923,     92.40,618
924,     92.50,633
925,     92.60,644
926,     92.70,637
927,     92.80,639
928,     92.90,623
929,     93.00,642
930,     93.10,570
931,     93.20,613
932,     93.30,583
933,     93.40,595
934,     93.50,623
935,     93.60,554
936,     93.70,608
937,     93.80,608
938,     93.90,572
939,     94.00,589
940,     94.10,567
941,     94.20,564
942,     94.30,589
943,     94.40,548
944,     94.50,570
945,     94.60,541
946,     94.70,517
947,     94.80,565
948,     94.90,550
949,     95.00,511
950,     95.10,552
951,     95.20,515
952,     95.30,512
953,     95.40,495
954,     95.50,525
955,     95.60,496
956,     95.70,505
957,     95.80,523
958,     95.90,480
959,     96.00,503
960,     96.10,475
961,     96.20,479
962,     96.30,486
963,     96.40,469
964,     96.50,470
965,     96.60,497
966,     96.70,466
967,     96.80,438
968,     96.90,459
969,     97.00,457
970,     97.10,428
971,     97.20,395
972,     97.30,472
973,     97.40,404
974,     97.50,448
975,     97.60,395
976,     97.70,444
977,     97.80,405
978,     97.90,402
979,     98.00,393
980,     98.10,419
981,     98.20,369
982,     98.30,381
983,     98.40,361
984,     98.50,387
985,     98.60,310
986,     98.70,388
987,     98.80,336
988,     98.90,364
989,     99.00,324
990,     99.10,328
991,     99.20,344
992,     99.30,307
993,     99.40,342
994,     99.50,309
995,     99.60,287
996,     99.70,333
997,     99.80,276
998,     99.90,294
999,    100.00,293
1000,    100.10,268
1001,    100.20,300
1002,    100.30,293
1003,    100.40,257
1004,    100.50,312
1005,    100.60,239
1006,    100.70,256
1007,    100.80,253
1008,    100.90,269
1009,    101.00,267
1010,    101.10,240
1011,    101.20,261
1012,    101.30,257
1013,    101.40,263
1014,    101.50,245
1015,    101.60,264
1016,    101.70,254
1017,    101.80,209
1018,    101.90,237
1019,    102.00,216
1020,    102.10,219
1021,    102.20,239
1022,    102.30,212
1023,    102.40,212
1024,    102.50,222
1025,    102.60,211
1026,    102.70,217
1027,    102.80,182
1028,    102.90,196
1029,    103.00,172
1030,    103.10,190
1031,    103.20,188
1032,    103.30,168
1033,    103.40,136
1034,    103.50,168
1035,    103.60,186
1036,    103.70,141
1037,    103.80,170
1038,    103.90,151
1039,    104.00,139
1040,    104.10,133
1041,    104.20,119
1042,    104.30,123
1043,    104.40,132
1044,    104.50,125
1045,    104.60,117
1046,    104.70,111
1047,    104.80,96
1048,    104.90,124
1049,    105.00,107
1050,    105.10,97
1051,    105.20,85
1052,    105.30,93
1053,    105.40,100
1054,    105.50,99
1055,    105.60,85
1056,    105.70,99
1057,    105.80,121
1058,    105.90,88
1059,    106.00,91
1060,    106.10,93
1061,    106.20,88
1062,    106.30,95
1063,    106.40,93
1064,    106.50,103
1065,    106.60,105
1066,    106.70,113
1067,    106.80,124
1068,    106.90,128
1069,    107.00,101
1070,    107.10,111
1071,    107.20,145
1072,    107.30,144
1073,    107.40,127
1074,    107.50,139
1075,    107.60,135
1076,    107.70,158
1077,    107.80,136
1078,    107.90,146
1079,    108.00,148
1080,    108.10,144
1081,    108.20,135
1082,    108.30,166
1083,    108.40,183
1084,    108.50,167
1085,    108.60,156
1086,    108.70,145
1087,    108.80,214
1088,    108.90,167
1089,    109.00,205
1090,    109.10,216
1091,    109.20,168
1092,    109.30,200
1093,    109.40,207
1094,    109.50,210
1095,    109.60,174
1096,    109.70,238
1097,    109.80,213
1098,    109.90,224
1099,    110.00,209
1100,    110.10,242
1101,    110.20,230
1102,    110.30,230
1103,    110.40,234
1104,    110.50,242
1105,    110.60,283
1106,    110.70,250
1107,    110.80,260
1108,    110.90,270
1109,    111.00,265
1110,    111.10,288
1111,    111.20,268
1112,    111.30,290
1113,    111.40,255
1114,    111.50,298
1115,    111.60,287
1116,    111.70,282
1117,    111.80,307
1118,    111.90,309
1119,    112.00,299
1120,    112.10,322
1121,    112.20,284
1122,    112.30,357
1123,    112.40,324
1124,    112.50,317
1125,    112.60,328
1126,    112.70,314
1127,    112.80,342
1128,    112.90,366
1129,    113.00,334
1130,    113.10,350
1131,    113.20,378
1132,    113.30,364
1133,    113.40,362
1134,    113.50,376
1135,    113.60,359
1136,    113.70,429
1137,    113.80,363
1138,    113.90,392
1139,    114.00,432
1140,    114.10,433
1141,    114.20,409
1142,    114.30,389
1143,    114.40,434
1144,    114.50,434
1145,    114.60,411
1146,    114.70,418
1147,    114.80,454
1148,    114.90,451
1149,    115.00,455
1150,    115.10,453
1151,    115.20,471
1152,    115.30,432
1153,    115.40,455
1154,    115.50,480
1155,    115.60,459
1156,    115.70,471
1157,    115.80,454
1158,    115.90,496
1159,    116.00,477
1160,    116.10,486
1161,    116.20,516
1162,    116.30,505
1163,    116.40,490
1164,    116.50,520
1165,    116.60,512
1166,    116.70,503
1167,    116.80,542
1168,    116.90,542
1169,    117.00,519
1170,    117.10,504
1171,    117.20,550
1172,    117.30,529
1173,    117.40,516
1174,    117.50,558
1175,    117.60,584
1176,    117.70,541
1177,    117.80,562
1178,    117.90,583
1179,    118.00,561
1180,    118.10,554
1181,    118.20,551
1182,    118.30,573
1183,    118.40,583
1184,    118.50,599
1185,    118.60,615
1186,    118.70,592
1187,    118.80,585
1188,    118.90,615
1189,    119.00,623
1190,    119.10,623
1191,    119.20,622
1192,    119.30,602
1193,    119.40,628
1194,    119.50,639
1195,    119.60,613
1196,    119.70,653
1197,    119.80,640
1198,    119.90,637
1199,    120.00,671
1200,    120.10,648
1201,    120.20,658
1202,    120.30,653
1203,    120.40,691
1204,    120.50,695
1205,    120.60,699
1206,    120.70,690
1207,    120.80,701
1208,    120.90,710
1209,    121.00,693
1210,    121.10,726
1211,    121.20,694
1212,    121.30,687
1213,    121.40,728
1214,    121.50,709
1215,    121.60,736
1216,    121.70,748
1217,    121.80,735
1218,    121.90,766
1219,    122.00,732
1220,    122.10,741
1221,    122.20,722
1222,    122.30,770
1223,    122.40,733
1224,    122.50,793
1225,    122.60,770
1226,    122.70,765
1227,    122.80,748
1228,    122.90,798
1229,    123.00,765
1230,    123.10,832
1231,    123.20,803
1232,    123.30,802
1233,    123.40,797
1234,    123.50,888
1235,    123.60,821
1236,    123.70,797
1237,    123.80,834
1238,    123.90,786
1239,    124.00,831
1240,    124.10,805
1241,    124.20,855
1242,    124.30,808
1243,    124.40,852
1244,    124.50,888
1245,    124.60,819
1246,    124.70,855
1247,    124.80,833
1248,    124.90,864
1249,    125.00,860
1250,    125.10,856
1251,    125.20,895
1252,    125.30,851
1253,    125.40,893
1254,    125.50,869
1255,    125.60,874
1256,    125.70,908
1257,    125.80,888
1258,    125.90,865
1259,    126.00,916
1260,    126.10,884
1261,    126.20,921
1262,    126.30,938
1263,    126.40,932
1264,    126.50,970
1265,    126.60,913
1266,    126.70,907
1267,    126.80,941
1268,    126.90,917
1269,    127.00,916
1270,    127.10,958
1271,    127.20,943
1272,    127.30,971
1273,    127.40,965
1274,    127.50,939
1275,    127.60,965
1276,    127.70,955
1277,    127.80,957
1278,    127.90,941
1279,    128.00,993
1280,    128.10,981
1281,    128.20,994
1282,    128.30,993
1283,    128.40,996
1284,    128.50,978
1285,    128.60,1024
1286,    128.70,1019
1287,    128.80,1018
1288,    128.90,1017
1289,    129.00,1052
1290,    129.10,1009
1291,    129.20,1002
1292,    129.30,1064
1293,    129.40,1047
1294,    129.50,1020
1295,    129.60,1041
1296,    129.70,1080
1297,    129.80,1052
1298,    129.90,1057
1299,    130.00,1062
1300,    130.10,1082
1301,    130.20,1075
1302,    130.30,1051
1303,    130.40,1101
1304,    130.50,1096
1305,    130.60,1112
1306,    130.70,1077
1307,    130.80,1092
1308,    130.90,1112
1309,    131.00,1106
1310,    131.10,1105
1311,    131.20,1083
1312,    131.30,1113
1313,    131.40,1096
1314,    131.50,1149
1315,    131.60,1137
1316,    131.70,1131
1317,    131.80,1141
1318,    131.90,1150
1319,    132.00,1129
1320,    132.10,1142
1321,    132.20,1111
1322,    132.30,1192
1323,    132.40,1145
1324,    132.50,1146
1325,    132.60,1164
1326,    132.70,1182
1327,    132.80,1160
1328,    132.90,1198
1329,    133.00,1163
1330,    133.10,1188
1331,    133.20,1181
1332,    133.30,1179
1333,    133.40,1200
1334,    133.50,1232
1335,    133.60,1207
1336,    133.70,1210
1337,    133.80,1232
1338,    133.90,1232
1339,    134.00,1226
1340,    134.10,1235
1341,    134.20,1219
1342,    134.30,1232
1343,    134.40,1247
1344,    134.50,1267
1345,    134.60,1254
1346,    134.70,1225
1347,    134.80,1284
1348,    134.90,1262
1349,    135.00,1265
1350,    135.10,1275
1351,    135.20,1244
1352,    135.30,1302
1353,    135.40,1261
1354,    135.50,1286
1355,    135.60,1293
1356,    135.70,1309
1357,    135.80,1246
1358,    135.90,1300
1359,    136.00,1305
1360,    136.10,1291
1361,    136.20,1324
1362,    136.30,1321
1363,    136.40,1271
1364,    136.50,1309
1365,    136.60,1315
1366,    136.70,1336
1367,    136.80,1323
1368,    136.90,1314
1369,    137.00,1363
1370,    137.10,1319
1371,    137.20,1317
1372,    137.30,1358
1373,    137.40,1353
1374,    137.50,1354
1375,    137.60,1335
